,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
17,-0.004752590870829781,1541.569946,0.0536,1.078759576587544,9.2327766481353,1.0233878014227766,0.0048692849989330125,0.07383018271218253,0.3267007803325729,-0.004966990870829781,-0.009621875869762793,3.5140263369820595,2.1901188217971805,0.3888888888888889,0.40199952158408986,0.4569903244936067,3.435736012552482,0.028902605881184665,,
18,0.022203065198389632,1511.040039,0.0536,1.1027113457999043,12.069957927382873,1.0031201940505374,-0.01980442540360744,0.08923191063487504,0.3236121175072563,0.021988665198389632,0.04200749060199707,4.315753092716366,3.4816054346370935,0.42105263157894735,0.398562596402245,0.4569903244936067,3.435736012552482,0.028902605881184665,,
19,-0.005672753499372039,1518.089966,0.0536,1.0964559361542205,11.313918006729509,1.0078003639717543,0.004665612305459284,0.07981475174285367,0.317161997659134,-0.005887153499372039,-0.010338365804831324,3.9143861147799104,2.998441592547348,0.4,0.3951256712204002,0.4569903244936067,3.435736012552482,0.028902605881184665,,
20,0.007464633435304474,1482.660034,0.0536,1.1046405777955755,12.299680899977531,0.9842798222615837,-0.023338492970448863,0.0817253250441633,0.308821043392061,0.007250233435304474,0.030803126405753337,4.114898983158706,3.8415381170050367,0.42857142857142855,0.39168874603855547,0.4569903244936067,3.435736012552482,0.028902605881184665,,
21,0.05131834807821252,1458.949951,0.053575,1.1613289074682065,19.252032058469,0.9685396284572855,-0.01599158435264064,0.11647242044312607,0.34052384411613557,0.05110404807821252,0.06730993243085316,5.380373844235643,5.153446578309483,0.45454545454545453,0.3882518208567106,0.4569903244936067,3.435736012552482,0.028902605881184665,,
22,-0.04739730473074576,1473.910034,0.053562500000000006,1.106285047348312,12.242203345370555,0.9784710405804901,0.010254006993006153,0.07711380180884071,0.38015124596113026,-0.047611554730745756,-0.05765131172375191,3.1385163886866283,3.0757199299484785,0.43478260869565216,0.4535533993117619,0.6032037570023793,7.009828713098443,0.04739730473074573,,
23,0.045981608343599316,1455.27002,0.0535866,1.1571538131118622,18.535941915876762,0.966096666653801,-0.012646642990422898,0.10537116104401635,0.39536199819109114,0.04576726194359931,0.05862825133402221,4.170121527807075,4.116320249485595,0.4583333333333333,0.4501164741299171,0.6032037570023793,7.009828713098443,0.04739730473074573,,
24,0.015901621292319233,1465.810059,0.053595300000000005,1.1755544348249303,20.903438712220222,0.9730937849922252,0.007242668958438303,0.11145680886992379,0.38781930978243223,0.015687240092319234,0.008658952333880929,4.500654342706434,4.21666778454171,0.48,0.44667954894807227,0.6032037570023793,7.009828713098443,0.04739730473074573,,
25,-0.03255466385736334,1472.199951,0.0536,1.137284655353172,15.965639724507398,0.9773357835743701,0.004359290592097251,0.08640915926504063,0.39977695043404154,-0.032769063857363334,-0.036913954449460586,3.3511684827615755,3.2129477044001193,0.46153846153846156,0.5031856099004455,0.6320758103816535,7.009828713098443,0.04739730473074573,,
26,0.032858308727307564,1433.060059,0.0536,1.174653905669596,20.717836437103003,0.9513523449858462,-0.026585989201680264,0.10306786383932375,0.4008042777776114,0.03264390872730756,0.059444297928987824,4.010089863414358,4.110123446545119,0.48148148148148145,0.5002984045625181,0.6320758103816535,7.009828713098443,0.04739730473074573,,
27,0.006697881522318039,1467.670044,0.053562500000000006,1.182521598359499,21.756885141647487,0.9743285560545235,0.024151105728360968,0.10317286168017858,0.3930213082084305,0.006483631522318039,-0.01745322420604293,4.090783318974684,3.666609165384507,0.4642857142857143,0.4974111992245906,0.6320758103816535,7.009828713098443,0.04739730473074573,,
28,-0.015018459897622342,1476.709961,0.0536,1.1647619451564646,19.504930940491974,0.9803298022566043,0.006159366021645091,0.0910073058658176,0.391009994759365,-0.015232859897622342,-0.021177825919267434,3.6080347437970595,3.174832775492534,0.4482758620689655,0.4945239938866632,0.6320758103816535,7.009828713098443,0.04739730473074573,,
29,0.018677724406120158,1497.48999,0.0538,1.1865170477668336,22.23127023580774,0.9941248481752094,0.01407184183001533,0.09805259715186793,0.3858340950387459,0.01846252440612016,0.004605882576104827,3.9479118488863962,3.199663743919375,0.4666666666666667,0.4916367885487358,0.6320758103816535,7.009828713098443,0.04739730473074573,,
30,0.08210458004762994,1453.089966,0.055,1.2839355316930832,34.25873677366609,0.964649414340773,-0.02964962991171659,0.13805709046049341,0.4378873780924522,0.08188458004762994,0.11175420995934653,4.945713503727921,4.310088149138876,0.4838709677419355,0.48874958321080836,0.6320758103816535,7.009828713098443,0.04739730473074573,,
31,0.01757324499517786,1453.640015,0.05575,1.3064984453495396,37.241355073817644,0.9650145702899049,0.00037853747040465704,0.1425667778754641,0.43125897060536134,0.017350244995177858,0.0171947075247732,5.18687105083316,4.4837601525225,0.5,0.48586237787288095,0.6320758103816535,7.009828713098443,0.04739730473074573,,
32,-0.046524626513401515,1452.920044,0.055575,1.2457140931393127,29.036982102499636,0.9645366097921085,-0.0004952883744053446,0.11512347433701099,0.451757814851402,-0.04674692651340152,-0.04602933813899617,3.972834269858065,3.625089590610337,0.48484848484848486,0.6141324580984513,0.7425180624330936,8.204372971318008,0.04739730473074573,,
33,-0.0032065833527426,1426.540039,0.0553,1.2417196070659753,28.512392901815687,0.9470239595302619,-0.01815654282487138,0.11009850437197341,0.4455790881995804,-0.0034277833527426,0.014949959472128781,3.844765945270641,3.768003586059266,0.5,0.6030882328933073,0.7425180624330936,8.728962172001957,0.04958202477327362,,
